time_s,time_h,TMSPA_mM,BMSPA_mM,MMSPA_mM,H3PO4_mM,H2O_mM,TMSOH_mM,siloxyl_mM,EC_mM,TMSOEG_mM,TMSOdiEG_mM,CO2_mM
79.3961784538228,0.022054494014950778,40.56520652522186,8.487106353987217,0.8828004452984934,0.06488667549242688,9.567639204960953,0.10852513008408556,0.01500647602297727,4500.0,0.1097609558028239,10.19906823317739,20.507897422157605
81.62508514287228,0.022673634761908968,40.40414077455751,8.614327604282293,0.9130729442903324,0.06845867686985598,9.369135122695823,0.10626449317483369,0.014984646168887141,4500.0,0.10747453940379029,10.402141198604898,20.911756936613582
83.91656442830157,0.023310156785639326,40.242682166184736,8.74121772344501,0.9439240465550863,0.07217606381516338,9.169368371601315,0.10398956401879962,0.014962379602527552,4500.0,0.10517365786913303,10.606506026956456,21.31818571178204
86.2723729246145,0.02396454803461514,40.08092995753962,8.867692043890706,0.9753374377537603,0.07604056081590475,8.968451104240287,0.10170164251458112,0.014939706086765656,4500.0,0.10285962696652741,10.812047920240072,21.72695546744667
88.69431656014709,0.024637310155596413,39.91898626445214,8.993665213427308,1.0072949750000415,0.08005354712050503,8.766500847664632,0.09940208949358556,0.014916652454079296,4500.0,0.10053382401974982,11.018646586416185,22.13782699685211
91.18425196146572,0.025328958878184923,39.75695593829223,9.119051369655388,1.0397766649308735,0.0842160271215,8.563640461882864,0.09709232623341534,0.014893242765037257,4500.0,0.09819768742866752,11.226176281738246,22.550550250905157
93.74408787662996,0.02604002441017499,39.59494642936068,9.243764320531472,1.072760649204825,0.08852860090300786,8.359998076804748,0.09477383370986818,0.014869498455433646,4500.0,0.09585271592330306,11.434505875154876,22.964864466233053
96.37578663841089,0.026771051844003024,39.43306763658655,9.367717730137203,1.1062231980511374,0.09299143522509729,8.155707006555527,0.09244815157481809,0.01484543847083663,4500.0,0.09350046753919594,11.643498935907852,23.380498339354897
99.08136566858671,0.02752260157460742,39.27143174333258,9.490825309107029,1.140138712334803,0.09760423522558154,7.950905639933927,0.09011687684632474,0.014821079387848346,4500.0,0.09114255830029656,11.853013845579833,23.79717024945996
101.86289902446876,0.0282952497290191,39.110153038869534,9.613001009522138,1.1744797344875604,0.10236621712076407,7.745737305661324,0.08778166229615526,0.014796435521416965,4500.0,0.08878066059445269,12.062903935974878,24.21458853254421
104.72251898884343,0.029089588608012064,38.9493477198566,9.734159231163714,1.2092169670622188,0.10727608191746259,7.540350107978233,0.08544421448623205,0.014771519019314287,4500.0,0.08641650119265513,12.273017657371796,24.632451815936243
107.66241770454933,0.02990622714015259,38.78913369934904,9.854215000930385,1.2443193078168038,0.11233199190377206,7.334896747656172,0.08310629161898689,0.014746339932023607,4500.0,0.08405185907797107,12.483198761763074,25.050449382604118
110.6848488549412,0.030745791348594776,38.629630364286484,9.9730842052465,1.279753883291526,0.11753154717549001,7.129534292925826,0.08076970081521183,0.01472090628239058,4500.0,0.08168856269606103,12.693286537328738,25.468261637353535
113.7921293915315,0.031608924830980975,38.47095835423094,10.09068377559625,1.3154861038500723,0.12287176632273461,6.924423941838751,0.07843629527329145,0.014695224103891267,4500.0,0.07932848708229663,12.903116051749997,25.88556059058229
116.9866413101307,0.03249628925281408,38.3132393091641,10.206931897978865,1.3514797239489045,0.128349068908118,6.71973074486851,0.07610797097117698,0.01466929747008152,4500.0,0.0769735505268279,13.112518436211632,26.30201042295009
120.2708334768512,0.03340856485468089,38.156595606644785,10.321748218020343,1.3876969142203885,0.13395926111448117,6.515623298700611,0.0737866630318687,0.01464312850571612,4500.0,0.07462571089799253,13.32132119891204,26.71726810872207
123.6472235053715,0.034346450973714304,38.00115008509681,10.435054045776328,1.4240983444080058,0.13969752471884686,6.312273408631651,0.07147434172622175,0.014616717381075643,4500.0,0.07228696159804003,13.52934857071124,27.130984103020516
127.11839968690289,0.03531066657969525,37.84702576197325,10.546772548945452,1.4606432788485522,0.14555841023274696,6.109855724948148,0.06917300817593727,0.014590062289486795,4500.0,0.06995932721483378,13.73642187741982,27.542803082054473
130.68702297433464,0.03630195082620406,37.69434551140106,10.656828978752882,1.4972896774991218,0.1515358323469318,5.908547328615694,0.06688468948166794,0.014563159408158749,4500.0,0.06764485859117594,13.942359963951532,27.952364786494236
134.35582902208262,0.03732106361724517,37.54323179018753,10.765150817320716,1.5339943191284406,0.15762307336330922,5.708527327175293,0.06461143396501977,0.014536002843361462,4500.0,0.06534562800929988,14.146979608055252,28.359304844119805
138.12763028320094,0.03836878618977804,37.39380629370544,10.871667995202868,1.5707129234533916,0.16381278763829887,5.509976379534152,0.062355305610902245,0.014508584559240858,4500.0,0.06306372356616656,14.350096006777767,28.7632557371217
142.00531816536832,0.03944592171260231,37.24618962799514,10.976313070795152,1.6074002887731142,0.17009701243658149,5.313076208638836,0.06011837837886619,0.014480894290503496,4500.0,0.060801243415944846,14.551523275324076,29.1638477940641
